Levy,Engine volume,Mileage,Cylinders,Airbags
879.0,1.4,200000.0,4.0,2
761.0,1.8,120000.0,4.0,6
831.0,1.6,67000.0,4.0,4
879.0,1.6,122231.0,4.0,4
880.0,1.6,74221.0,4.0,4
994.0,2.206403584851113,121000.0,4.0,4
879.0,2.2,171300.0,4.0,2
879.0,2.4,126400.0,4.0,12
879.0,3.2,182011.0,4.0,12
879.0,2.206403584851113,10000.0,4.0,12
879.0,2.0,123472.0,4.0,0
879.0,2.5,267200.0,4.0,2
877.0,1.7,60646.0,4.0,4
879.0,1.5,144000.0,4.0,8
687.0,1.6,100230.0,4.0,4
879.0,2.0,151000.0,4.0,8
583.0,1.6,123593.0,4.0,4
879.0,2.206403584851113,94950.0,4.0,12
751.0,2.4,145568.0,4.0,12
879.0,1.5,131200.0,4.0,8
642.0,2.0,118643.0,4.0,4
879.0,2.206403584851113,200000.0,4.0,0
765.0,2.0,143522.0,4.0,4
779.0,2.5,94000.0,4.0,10
879.0,2.0,68700.0,4.0,8
879.0,1.3,157000.0,4.0,2
1017.0,2.0,38000.0,4.0,8
862.0,2.5,209814.0,4.0,12
879.0,2.0,102907.0,4.0,0
879.0,1.3,126000.0,4.0,4
879.0,2.0,60280.0,4.0,4
642.0,2.0,168462.0,4.0,4
891.0,2.0,43000.0,4.0,4
879.0,2.4,101000.0,4.0,8
879.0,2.0,290826.0,4.0,6
879.0,2.0,47200.0,4.0,12
879.0,2.7,167000.0,4.0,8
879.0,1.8,135042.0,4.0,12
779.0,2.5,111232.0,4.0,10
629.0,1.6,50260.0,4.0,6
879.0,1.5,115200.0,4.0,4
862.0,2.5,122000.0,4.0,0
639.0,2.0,335782.0,4.0,4
879.0,2.4,66413.0,4.0,12
586.0,1.8,220800.0,4.0,8
879.0,2.8,215852.0,4.0,15
879.0,2.0,0.0,4.0,6
879.0,1.8,170000.0,4.0,6
879.0,1.5,161200.0,4.0,6
836.0,2.0,81384.0,4.0,4
640.0,2.0,82314.0,4.0,4
879.0,3.2,147168.0,4.0,12
642.0,2.0,182000.0,4.0,4
879.0,2.6,111111.0,4.0,2
730.0,1.6,60108.0,4.0,4
584.0,1.8,207587.0,4.0,12
585.0,1.8,184874.0,4.0,8
629.0,1.6,47562.0,4.0,4
707.0,2.0,191000.0,4.0,4
640.0,2.0,105000.0,4.0,12
574.0,1.3,245070.0,4.0,0
730.0,1.6,23379.0,4.0,4
1024.0,2.5,222784.0,4.0,4
781.0,2.5,52600.0,4.0,4
879.0,1.6,5500.0,4.0,6
879.0,1.4,140800.0,4.0,0
879.0,2.5,160000.0,4.0,6
879.0,3.5,0.0,4.0,12
1051.0,2.4,68941.0,4.0,12
586.0,1.8,199432.0,4.0,12
879.0,2.7,190000.0,4.0,2
879.0,2.0,60741.0,4.0,4
1018.0,3.0,143950.0,4.0,12
879.0,1.8,71904.0,4.0,0
879.0,2.0,123456.0,4.0,12
1017.0,2.0,208297.0,4.0,4
879.0,2.0,143862.0,4.0,12
879.0,2.0,252000.0,4.0,8
879.0,1.2,135000.0,4.0,3
879.0,2.0,152187.0,4.0,0
879.0,2.3,218194.0,4.0,8
707.0,2.0,103000.0,4.0,12
780.0,2.206403584851113,0.0,4.0,0
879.0,2.206403584851113,267000.0,4.0,10
765.0,2.0,121956.0,4.0,4
879.0,2.206403584851113,181000.0,4.0,0
879.0,1.5,59000.0,4.0,4
753.0,2.4,185821.0,4.0,12
707.0,2.0,114000.0,4.0,4
879.0,2.206403584851113,68800.0,4.0,6
879.0,2.0,177777.0,4.0,4
584.0,1.8,80000.0,4.0,4
879.0,2.0,97106.0,4.0,12
770.0,1.7,99217.0,4.0,4
650.0,2.206403584851113,100800.0,4.0,12
879.0,2.0,200000.0,4.0,4
879.0,2.206403584851113,150000.0,4.0,2
706.0,2.0,128000.0,4.0,4
879.0,2.0,0.0,4.0,0
586.0,1.8,130000.0,4.0,8
891.0,2.0,146358.0,4.0,4
879.0,2.3,146000.0,4.0,8
1058.0,3.5,130000.0,4.0,10
879.0,2.206403584851113,224000.0,4.0,8
879.0,1.8,500.0,4.0,0
642.0,2.0,98000.0,4.0,4
879.0,1.6,165294.0,4.0,4
639.0,2.0,82000.0,4.0,8
639.0,2.0,8782.0,4.0,4
879.0,1.6,110000.0,4.0,2
879.0,2.206403584851113,202000.0,4.0,2
879.0,2.0,154295.0,4.0,5
879.0,1.5,183000.0,4.0,5
765.0,2.0,77418.0,4.0,4
879.0,2.0,170000.0,4.0,4
836.0,2.0,104259.0,4.0,4
879.0,2.0,145000.0,4.0,8
879.0,2.0,34030.0,4.0,4
879.0,1.8,198000.0,4.0,12
879.0,3.5,70000.0,4.0,8
836.0,2.0,98713.0,4.0,4
730.0,2.206403584851113,26000.0,4.0,12
891.0,2.0,70922.0,4.0,4
879.0,2.0,0.0,4.0,12
753.0,2.4,138000.0,4.0,12
879.0,1.5,108000.0,4.0,10
879.0,2.0,112000.0,4.0,8
639.0,2.0,78194.0,4.0,12
879.0,1.5,108480.0,4.0,8
645.0,1.8,121000.0,4.0,0
879.0,1.5,0.0,4.0,2
707.0,2.0,51425.0,4.0,4
879.0,3.0,268528.0,4.0,12
971.0,2.2,113321.0,4.0,4
645.0,1.8,281600.0,4.0,8
879.0,2.206403584851113,150000.0,4.0,12
765.0,2.0,73335.0,4.0,8
585.0,1.8,65649.0,4.0,9
879.0,2.5,36063.0,4.0,12
1018.0,3.0,332243.0,4.0,0
879.0,1.6,10000.0,4.0,2
879.0,2.206403584851113,195200.0,4.0,8
879.0,2.5,14186.0,4.0,12
707.0,2.0,168315.0,4.0,4
583.0,2.206403584851113,90102.0,4.0,8
879.0,1.8,39187.0,4.0,8
879.0,2.0,18000.0,4.0,16
879.0,1.8,165000.0,4.0,6
879.0,2.3,236687.0,4.0,2
1018.0,3.0,143134.0,4.0,12
879.0,2.206403584851113,78400.0,4.0,8
836.0,2.0,177719.0,4.0,4
879.0,1.5,199840.0,4.0,6
1031.0,1.2,58000.0,4.0,2
879.0,1.3,230000.0,4.0,6
879.0,2.0,150000.0,4.0,4
639.0,2.0,177523.0,4.0,4
879.0,3.0,27812.0,4.0,4
879.0,2.5,56173.0,4.0,12
879.0,1.8,136000.0,4.0,12
891.0,2.0,272772.0,4.0,4
879.0,1.8,164000.0,4.0,10
879.0,2.206403584851113,0.0,4.0,4
879.0,2.206403584851113,66000.0,4.0,12
738.0,1.4,47208.0,4.0,12
765.0,2.0,145744.0,4.0,4
879.0,1.8,48000.0,4.0,6
891.0,2.0,116770.0,4.0,4
770.0,1.7,56331.0,4.0,4
879.0,2.206403584851113,65000.0,4.0,12
879.0,3.0,85000.0,4.0,4
879.0,2.5,112193.0,4.0,4
879.0,2.2,226000.0,4.0,8
879.0,2.5,125000.0,4.0,9
879.0,1.8,23000.0,4.0,4
642.0,2.0,65514.0,4.0,4
879.0,1.8,1000.0,4.0,8
879.0,1.5,72240.0,4.0,12
879.0,2.0,21122.0,4.0,4
879.0,2.0,26138.0,4.0,10
761.0,1.8,221627.0,4.0,12
879.0,1.8,274381.0,4.0,12
834.0,1.7,169000.0,4.0,2
642.0,2.0,140566.0,4.0,4
879.0,3.5,94000.0,4.0,10
1017.0,2.0,39400.0,4.0,12
879.0,2.5,137134.0,4.0,4
638.0,2.0,36037.0,4.0,4
1053.0,3.5,80640.0,4.0,0
879.0,1.4,144000.0,4.0,12
879.0,1.5,16000.0,4.0,4
879.0,3.2,265000.0,4.0,8
891.0,2.0,65000.0,4.0,6
1018.0,3.0,77538.0,4.0,4
879.0,1.5,149000.0,4.0,2
879.0,2.0,15000.0,4.0,12
879.0,3.5,190000.0,4.0,4
879.0,1.8,71000.0,4.0,12
879.0,2.3,80000.0,4.0,4
915.0,3.0,141384.0,4.0,0
879.0,1.8,0.0,4.0,2
879.0,2.206403584851113,11000.0,4.0,8
640.0,2.0,147470.0,4.0,4
879.0,2.0,92213.0,4.0,12
585.0,2.206403584851113,115000.0,4.0,12
879.0,1.6,0.0,4.0,2
879.0,1.7,11000.0,4.0,6
879.0,2.4,221000.0,4.0,10
879.0,2.2,13700.0,4.0,6
879.0,3.2,245000.0,4.0,6
836.0,2.0,133392.0,4.0,4
879.0,2.0,36304.0,4.0,4
879.0,3.0,59099.0,4.0,12
584.0,1.8,120000.0,4.0,10
640.0,2.0,40989.0,4.0,4
879.0,2.0,54658.0,4.0,4
879.0,1.5,125000.0,4.0,2
879.0,2.206403584851113,233454.0,4.0,6
707.0,2.0,117700.0,4.0,4
879.0,2.0,200000.0,4.0,6
836.0,2.0,63627.0,4.0,4
879.0,1.5,133000.0,4.0,4
761.0,1.8,198000.0,4.0,8
891.0,2.0,128994.0,4.0,4
879.0,2.206403584851113,68126.0,4.0,12
879.0,2.206403584851113,235200.0,4.0,4
879.0,3.0,176000.0,4.0,4
645.0,1.8,121000.0,4.0,12
879.0,2.0,300000.0,4.0,2
879.0,2.206403584851113,256000.0,4.0,0
810.0,1.8,132000.0,4.0,8
1030.0,2.206403584851113,61000.0,4.0,2
810.0,2.206403584851113,38000.0,4.0,10
879.0,3.0,44642.0,4.0,0
934.0,2.5,50000.0,4.0,12
879.0,2.5,120000.0,4.0,4
879.0,1.5,86402.0,4.0,4
879.0,1.3,195030.0,4.0,6
707.0,2.0,52249.0,4.0,4
879.0,3.2,111111.0,4.0,2
879.0,2.5,86000.0,4.0,12
879.0,2.4,0.0,4.0,12
879.0,2.2,245000.0,4.0,5
642.0,2.0,1600.0,4.0,8
879.0,1.7,250000.0,4.0,2
765.0,2.0,52800.0,4.0,4
879.0,2.206403584851113,71600.0,4.0,6
583.0,1.6,0.0,4.0,12
765.0,2.0,118926.0,4.0,4
583.0,1.6,87210.0,4.0,4
879.0,2.5,152000.0,4.0,12
697.0,2.206403584851113,76800.0,4.0,12
1077.0,2.0,2730.0,4.0,4
697.0,2.2,70304.0,4.0,4
879.0,3.5,0.0,4.0,12
915.0,3.0,143392.0,4.0,12
879.0,1.5,151000.0,4.0,4
551.0,1.0,32637.0,4.0,4
879.0,1.3,145000.0,4.0,2
879.0,1.5,105000.0,4.0,2
765.0,2.206403584851113,106961.0,4.0,8
879.0,2.0,14566.0,4.0,12
879.0,1.8,121000.0,4.0,2
879.0,2.206403584851113,269962.0,4.0,4
879.0,1.5,160000.0,4.0,10
879.0,1.3,118000.0,4.0,2
879.0,1.6,40000.0,4.0,2
584.0,1.8,64270.0,4.0,0
879.0,2.5,115000.0,4.0,12
879.0,2.8,26000.0,4.0,6
879.0,1.4,81000.0,4.0,8
879.0,2.0,134864.0,4.0,12
833.0,2.2,172803.0,4.0,4
862.0,2.5,113061.0,4.0,0
862.0,2.5,174790.0,4.0,12
761.0,1.8,95863.0,4.0,8
639.0,2.0,292097.0,4.0,4
879.0,2.4,83000.0,4.0,12
879.0,1.3,119000.0,4.0,8
879.0,2.206403584851113,125000.0,4.0,1
761.0,1.8,116992.0,4.0,12
879.0,3.2,227200.0,4.0,5
862.0,2.5,150000.0,4.0,12
891.0,2.0,116365.0,4.0,4
781.0,1.4,1405.0,4.0,8
879.0,2.4,133000.0,4.0,5
879.0,1.8,112000.0,4.0,11
879.0,1.1,220800.0,4.0,4
1017.0,2.206403584851113,42000.0,4.0,12
879.0,3.3,50000.0,4.0,6
879.0,1.5,0.0,4.0,4
879.0,2.0,9600.0,4.0,12
779.0,2.5,126018.0,4.0,12
642.0,2.0,10084.0,4.0,8
777.0,2.5,175342.0,4.0,4
879.0,2.4,16500.0,4.0,12
779.0,2.5,119000.0,4.0,12
879.0,2.0,120000.0,4.0,12
642.0,2.0,126000.0,4.0,12
891.0,2.0,57000.0,4.0,4
879.0,1.3,229000.0,4.0,2
574.0,1.3,169000.0,4.0,6
975.0,3.2,98000.0,4.0,12
639.0,2.0,121000.0,4.0,4
879.0,2.206403584851113,1000.0,4.0,2
879.0,1.5,0.0,4.0,4
879.0,2.5,47688.0,4.0,12
879.0,1.4,84000.0,4.0,0
879.0,2.5,0.0,4.0,6
879.0,2.4,155000.0,4.0,0
765.0,2.0,83535.0,4.0,4
843.0,1.5,170000.0,4.0,8
879.0,2.206403584851113,141000.0,4.0,12
843.0,1.5,102000.0,4.0,2
879.0,3.5,64496.0,4.0,12
879.0,1.5,164004.0,4.0,6
879.0,2.3,310000.0,4.0,2
836.0,2.0,180204.0,4.0,4
1017.0,2.0,36000.0,4.0,0
1017.0,2.0,148510.0,4.0,4
639.0,2.0,313922.0,4.0,4
1024.0,2.5,219000.0,4.0,8
879.0,1.5,134000.0,4.0,4
879.0,1.8,131200.0,4.0,0
777.0,2.5,107000.0,4.0,12
879.0,1.3,11700.0,4.0,2
640.0,2.0,52192.0,4.0,4
584.0,1.8,78000.0,4.0,8
879.0,1.4,165900.0,4.0,12
879.0,1.3,50000.0,4.0,4
1047.0,1.6,51385.0,4.0,4
879.0,3.0,0.0,4.0,4
879.0,1.5,147000.0,4.0,4
836.0,2.0,41124.0,4.0,4
583.0,1.6,193425.0,4.0,4
1017.0,2.0,27453.0,4.0,4
879.0,1.6,71309.0,4.0,4
879.0,2.2,318000.0,4.0,6
779.0,2.5,225510.0,4.0,12
707.0,2.0,326612.0,4.0,4
836.0,2.0,95510.0,4.0,4
879.0,1.4,0.0,4.0,6
761.0,1.8,164466.0,4.0,4
879.0,2.0,51258.0,4.0,4
687.0,1.6,93914.0,4.0,4
738.0,2.206403584851113,26000.0,4.0,8
879.0,2.0,111965.0,4.0,12
879.0,2.0,28890.0,4.0,12
789.0,1.6,145060.0,4.0,4
879.0,1.3,230000.0,4.0,7
777.0,2.5,95000.0,4.0,12
879.0,2.206403584851113,121000.0,4.0,2
879.0,1.5,105000.0,4.0,0
879.0,2.206403584851113,121000.0,4.0,6
879.0,1.8,74000.0,4.0,6
879.0,1.5,154540.0,4.0,4
879.0,1.5,126000.0,4.0,4
879.0,1.5,105900.0,4.0,4
777.0,2.5,0.0,4.0,12
879.0,2.4,158400.0,4.0,0
879.0,1.8,1111.0,4.0,8
900.0,2.4,50800.0,4.0,12
879.0,3.0,216155.0,4.0,12
585.0,1.8,125000.0,4.0,8
583.0,1.6,173678.0,4.0,4
879.0,2.8,30000.0,4.0,4
862.0,2.5,232078.0,4.0,4
879.0,2.7,118462.0,4.0,12
934.0,2.5,60000.0,4.0,12
879.0,1.5,151000.0,4.0,4
707.0,2.0,139924.0,4.0,4
765.0,2.0,339603.0,4.0,4
879.0,2.7,93376.0,4.0,4
879.0,1.0,110000.0,4.0,6
879.0,3.5,309570.0,4.0,12
790.0,1.6,94201.0,4.0,4
879.0,1.4,210000.0,4.0,2
777.0,2.5,86203.0,4.0,12
891.0,2.0,194067.0,4.0,4
891.0,2.0,49829.0,4.0,4
879.0,2.5,152000.0,4.0,10
879.0,2.0,20000.0,4.0,12
562.0,2.206403584851113,73000.0,4.0,12
879.0,2.206403584851113,1000.0,4.0,2
879.0,2.5,76550.0,4.0,6
879.0,2.206403584851113,200000.0,4.0,6
879.0,1.5,143000.0,4.0,6
831.0,2.4,272542.0,4.0,12
879.0,2.5,75000.0,4.0,12
879.0,1.4,113600.0,4.0,12
879.0,3.3,157000.0,4.0,8
777.0,2.5,221688.0,4.0,12
640.0,2.0,149792.0,4.0,4
891.0,2.0,36808.0,4.0,4
934.0,2.5,217960.0,4.0,12
639.0,2.0,137469.0,4.0,4
879.0,1.8,20000.0,4.0,2
777.0,2.5,122614.0,4.0,4
879.0,1.5,195000.0,4.0,6
595.0,1.5,67986.0,4.0,4
1058.0,3.5,142930.0,4.0,4
777.0,2.5,107000.0,4.0,12
879.0,2.4,20000.0,4.0,10
879.0,2.0,344814.0,4.0,12
562.0,2.206403584851113,75000.0,4.0,10
879.0,1.6,180000.0,4.0,2
879.0,2.206403584851113,267000.0,4.0,4
584.0,1.8,68000.0,4.0,6
879.0,2.5,75000.0,4.0,6
879.0,2.5,121000.0,4.0,12
879.0,1.4,100000.0,4.0,6
879.0,2.206403584851113,70900.0,4.0,8
879.0,1.8,13500.0,4.0,4
1053.0,3.5,190000.0,4.0,0
583.0,1.6,151842.0,4.0,4
707.0,2.0,117543.0,4.0,4
879.0,2.4,77830.0,4.0,12
879.0,1.5,139005.0,4.0,12
781.0,2.5,230000.0,4.0,4
971.0,2.2,137986.0,4.0,4
836.0,2.0,173169.0,4.0,4
879.0,2.206403584851113,6200.0,4.0,12
781.0,2.5,73136.0,4.0,12
879.0,2.206403584851113,335000.0,4.0,6
879.0,1.6,143502.0,4.0,4
879.0,1.4,133195.0,4.0,12
879.0,1.8,112000.0,4.0,12
879.0,1.3,150000.0,4.0,4
879.0,3.2,210000.0,4.0,10
738.0,2.206403584851113,8960.0,4.0,10
1017.0,2.0,20000.0,4.0,12
765.0,2.0,104667.0,4.0,4
640.0,2.0,190000.0,4.0,4
879.0,2.0,62192.0,4.0,12
1018.0,3.0,121000.0,4.0,4
639.0,2.0,87720.0,4.0,4
879.0,3.2,224643.0,4.0,6
639.0,2.0,20900.0,4.0,4
879.0,2.5,155000.0,4.0,10
879.0,1.5,90000.0,4.0,2
900.0,2.4,120000.0,4.0,10
690.0,1.5,3785.0,4.0,4
639.0,2.0,121000.0,4.0,4
919.0,3.0,232789.0,4.0,12
879.0,3.0,229854.0,4.0,0
639.0,2.0,144009.0,4.0,4
781.0,2.206403584851113,37400.0,4.0,8
966.0,2.0,6500.0,4.0,8
879.0,3.2,138000.0,4.0,12
879.0,2.5,182541.0,4.0,4
879.0,3.5,89000.0,4.0,12
919.0,3.0,70994.0,4.0,0
879.0,1.3,146000.0,4.0,2
707.0,2.0,172392.0,4.0,4
879.0,3.5,107329.0,4.0,12
730.0,1.6,18498.0,4.0,4
1053.0,3.5,132349.0,4.0,12
934.0,2.5,150259.0,4.0,12
730.0,1.6,33017.0,4.0,4
1077.0,2.0,4330.0,4.0,12
831.0,1.5,8000.0,4.0,4
879.0,2.3,202000.0,4.0,0
640.0,2.0,90220.0,4.0,4
879.0,2.0,71168.0,4.0,4
707.0,2.0,67630.0,4.0,4
879.0,2.2,270000.0,4.0,8
879.0,1.3,193000.0,4.0,2
765.0,2.0,121000.0,4.0,4
879.0,1.5,47500.0,4.0,12
879.0,3.5,131882.0,4.0,12
781.0,2.5,109500.0,4.0,6
879.0,1.6,41000.0,4.0,6
879.0,2.0,138459.0,4.0,0
879.0,1.8,145600.0,4.0,0
879.0,2.0,123862.0,4.0,12
765.0,2.0,63323.0,4.0,4
879.0,2.3,0.0,4.0,6
879.0,2.0,114021.0,4.0,4
831.0,1.6,25758.0,4.0,4
879.0,2.206403584851113,265000.0,4.0,8
640.0,2.0,45881.0,4.0,4
879.0,2.0,145000.0,4.0,6
879.0,2.0,30000.0,4.0,2
810.0,1.8,83106.0,4.0,12
879.0,2.0,139712.0,4.0,12
879.0,3.3,238558.0,4.0,4
879.0,1.5,111000.0,4.0,0
831.0,1.5,8520.0,4.0,4
879.0,1.8,64000.0,4.0,6
586.0,1.8,95000.0,4.0,10
879.0,2.206403584851113,174000.0,4.0,2
645.0,1.8,287100.0,4.0,12
879.0,2.4,110500.0,4.0,4
879.0,1.6,115471.0,4.0,4
879.0,2.0,15806.0,4.0,12
879.0,2.5,63000.0,4.0,4
746.0,1.5,237872.0,4.0,8
1017.0,2.0,21246.0,4.0,12
1017.0,2.0,16000.0,4.0,4
879.0,2.0,90000.0,4.0,12
915.0,3.0,90029.0,4.0,12
749.0,2.4,84414.0,4.0,4
1030.0,1.2,125000.0,4.0,2
879.0,2.7,86000.0,4.0,8
879.0,2.0,160000.0,4.0,6
879.0,2.206403584851113,121000.0,4.0,8
879.0,3.0,79496.0,4.0,12
879.0,2.4,184000.0,4.0,6
879.0,1.4,138491.0,4.0,12
891.0,2.0,258942.0,4.0,4
879.0,1.6,225000.0,4.0,4
779.0,2.5,83718.0,4.0,0
879.0,1.5,132462.0,4.0,7
697.0,2.206403584851113,71777.0,4.0,10
697.0,2.206403584851113,39000.0,4.0,6
707.0,2.0,52715.0,4.0,4
879.0,2.0,39000.0,4.0,12
879.0,3.0,176000.0,4.0,1
1017.0,2.0,319682.0,4.0,4
584.0,2.206403584851113,197600.0,4.0,10
879.0,1.5,145000.0,4.0,2
765.0,2.0,108505.0,4.0,4
1018.0,3.0,117194.0,4.0,12
879.0,3.2,139000.0,4.0,8
879.0,3.0,209000.0,4.0,4
641.0,2.0,55521.0,4.0,4
988.0,1.5,107248.0,4.0,6
917.0,3.0,301707.0,4.0,0
879.0,2.0,34000.0,4.0,1
919.0,3.0,226843.0,4.0,4
751.0,2.4,112221.0,4.0,10
879.0,2.5,137103.0,4.0,6
879.0,2.5,60915.0,4.0,0
879.0,2.206403584851113,74000.0,4.0,12
584.0,1.8,87538.0,4.0,12
879.0,3.5,73190.0,4.0,12
879.0,1.8,182000.0,4.0,0
833.0,2.2,71309.0,4.0,4
879.0,1.6,0.0,4.0,2
879.0,1.8,137000.0,4.0,6
879.0,2.0,46733.0,4.0,12
879.0,2.5,143000.0,4.0,12
879.0,3.0,110429.0,4.0,12
642.0,2.0,222303.0,4.0,4
879.0,1.4,25000.0,4.0,6
761.0,1.8,119000.0,4.0,6
879.0,2.4,261000.0,4.0,2
781.0,1.4,0.0,4.0,0
879.0,1.7,173000.0,4.0,2
753.0,2.4,117874.0,4.0,12
879.0,1.8,130000.0,4.0,8
584.0,1.8,105600.0,4.0,0
843.0,1.5,95500.0,4.0,12
879.0,2.4,0.0,4.0,12
765.0,2.0,121000.0,4.0,4
879.0,1.3,121000.0,4.0,4
779.0,2.5,196770.0,4.0,12
595.0,1.5,69000.0,4.0,4
642.0,2.0,114929.0,4.0,4
707.0,2.0,68047.0,4.0,4
879.0,2.4,77000.0,4.0,6
879.0,1.5,269638.0,4.0,4
986.0,2.4,0.0,4.0,12
1032.0,1.2,59847.0,4.0,2
891.0,2.0,185011.0,4.0,4
879.0,1.6,140765.0,4.0,4
642.0,2.0,162069.0,4.0,4
879.0,3.0,185000.0,4.0,12
730.0,1.6,13530.0,4.0,4
879.0,2.5,108000.0,4.0,12
879.0,1.5,123000.0,4.0,2
642.0,2.0,167000.0,4.0,4
1053.0,3.5,142400.0,4.0,12
639.0,2.0,39138.0,4.0,4
707.0,2.0,149720.0,4.0,4
879.0,1.5,136000.0,4.0,6
879.0,1.5,0.0,4.0,12
879.0,2.206403584851113,180000.0,4.0,4
879.0,1.6,14900.0,4.0,4
639.0,2.0,121000.0,4.0,4
879.0,2.206403584851113,260000.0,4.0,12
879.0,2.0,123456.0,4.0,0
879.0,2.8,79000.0,4.0,8
879.0,2.206403584851113,111111.0,4.0,2
891.0,2.0,49515.0,4.0,4
879.0,1.6,3445.0,4.0,0
879.0,1.7,215522.0,4.0,2
879.0,3.0,108517.0,4.0,12
879.0,3.0,0.0,4.0,6
843.0,1.5,166800.0,4.0,8
879.0,2.206403584851113,79000.0,4.0,10
862.0,2.5,72302.0,4.0,4
769.0,2.2,126799.0,4.0,4
639.0,2.0,156043.0,4.0,0
879.0,1.8,284000.0,4.0,2
639.0,2.0,124000.0,4.0,10
879.0,2.0,105757.0,4.0,4
879.0,1.4,140000.0,4.0,10
879.0,2.5,180000.0,4.0,8
879.0,2.0,2531.0,4.0,0
879.0,1.5,0.0,4.0,8
879.0,2.0,0.0,4.0,4
879.0,2.7,25790.0,4.0,12
1017.0,2.0,68009.0,4.0,4
879.0,1.2,135000.0,4.0,2
1077.0,2.0,66500.0,4.0,4
879.0,2.206403584851113,314000.0,4.0,2
831.0,1.6,67856.0,4.0,4
879.0,2.5,94000.0,4.0,4
879.0,2.5,78000.0,4.0,0
879.0,2.5,120428.0,4.0,4
934.0,2.5,129600.0,4.0,9
879.0,3.5,181189.0,4.0,12
879.0,3.0,260000.0,4.0,6
879.0,2.4,14000.0,4.0,12
879.0,2.0,0.0,4.0,4
879.0,1.8,95350.0,4.0,14
730.0,1.6,35163.0,4.0,4
1055.0,3.5,204874.0,4.0,12
879.0,1.6,155964.0,4.0,4
1055.0,3.5,62102.0,4.0,12
879.0,2.8,256000.0,4.0,12
609.0,1.3,109839.0,4.0,4
891.0,2.0,88900.0,4.0,4
781.0,2.5,156800.0,4.0,8
986.0,2.4,93000.0,4.0,12
879.0,3.5,136542.0,4.0,0
777.0,2.5,27656.0,4.0,12
879.0,1.8,112000.0,4.0,6
879.0,2.0,121000.0,4.0,12
879.0,1.9,81000.0,4.0,6
642.0,2.0,140411.0,4.0,4
879.0,1.5,244800.0,4.0,6
879.0,1.3,246574.0,4.0,6
640.0,2.0,69415.0,4.0,4
639.0,2.0,46000.0,4.0,12
645.0,1.8,0.0,4.0,12
879.0,3.5,223472.0,4.0,12
879.0,3.2,215947.0,4.0,8
891.0,2.0,145910.0,4.0,12
1018.0,3.0,144078.0,4.0,12
879.0,2.5,215000.0,4.0,6
879.0,1.5,125000.0,4.0,7
915.0,3.0,98368.0,4.0,12
879.0,2.5,28800.0,4.0,10
777.0,2.5,97000.0,4.0,8
879.0,1.3,116000.0,4.0,6
879.0,1.3,163000.0,4.0,4
879.0,2.0,2222.0,4.0,8
879.0,2.5,195000.0,4.0,8
779.0,2.5,89600.0,4.0,8
879.0,2.0,147885.0,4.0,12
879.0,1.5,147000.0,4.0,0
690.0,1.5,35934.0,4.0,4
879.0,2.206403584851113,240000.0,4.0,2
879.0,1.8,104000.0,4.0,8
583.0,1.6,52274.0,4.0,4
879.0,2.206403584851113,0.0,4.0,6
879.0,1.6,160000.0,4.0,2
707.0,2.0,166401.0,4.0,4
879.0,3.0,184000.0,4.0,12
798.0,2.1,110000.0,4.0,12
640.0,2.0,333208.0,4.0,0
629.0,2.206403584851113,46000.0,4.0,8
879.0,2.206403584851113,83000.0,4.0,12
879.0,3.0,270000.0,4.0,6
753.0,2.4,148000.0,4.0,0
879.0,3.3,94000.0,4.0,4
879.0,1.8,108000.0,4.0,4
879.0,2.0,48939.0,4.0,4
917.0,2.206403584851113,65600.0,4.0,12
879.0,2.2,29816.0,4.0,4
879.0,2.206403584851113,250000.0,4.0,4
749.0,2.4,59744.0,4.0,12
879.0,1.8,0.0,4.0,8
879.0,2.206403584851113,135000.0,4.0,10
879.0,1.6,134372.0,4.0,4
879.0,3.2,184000.0,4.0,8
642.0,2.0,125000.0,4.0,4
879.0,2.0,26726.0,4.0,12
833.0,2.2,68000.0,4.0,4
879.0,2.0,32960.0,4.0,8
879.0,2.0,170000.0,4.0,12
585.0,1.8,62000.0,4.0,8
879.0,1.8,0.0,4.0,2
765.0,2.206403584851113,60400.0,4.0,12
585.0,1.8,89000.0,4.0,8
879.0,2.0,111111.0,4.0,4
879.0,2.5,1000.0,4.0,6
753.0,2.4,254838.0,4.0,12
879.0,1.5,118000.0,4.0,6
697.0,2.2,187274.0,4.0,4
765.0,2.0,25787.0,4.0,4
585.0,1.8,145000.0,4.0,4
879.0,2.206403584851113,205000.0,4.0,8
879.0,2.206403584851113,121000.0,4.0,2
971.0,2.2,111648.0,4.0,4
761.0,1.8,131000.0,4.0,0
1058.0,3.5,112000.0,4.0,10
586.0,1.8,181000.0,4.0,12
891.0,2.0,121902.0,4.0,4
879.0,2.0,236000.0,4.0,12
879.0,2.206403584851113,150000.0,4.0,2
687.0,1.6,101387.0,4.0,4
879.0,1.6,119595.0,4.0,4
779.0,2.5,126000.0,4.0,12
879.0,3.0,150300.0,4.0,0
879.0,2.206403584851113,3333.0,4.0,2
891.0,2.0,121000.0,4.0,4
697.0,1.8,75000.0,4.0,4
934.0,2.5,122758.0,4.0,12
831.0,1.6,87764.0,4.0,4
831.0,2.4,127507.0,4.0,12
645.0,1.8,0.0,4.0,0
879.0,3.3,226094.0,4.0,12
879.0,3.0,130000.0,4.0,12
879.0,1.8,126000.0,4.0,2
900.0,2.4,122000.0,4.0,12
879.0,2.206403584851113,126688.0,4.0,12
